playerID,year,stint,tmID,lgID,GP,GS,minutes,points,oRebounds,dRebounds,rebounds,assists,steals,blocks,turnovers,PF,fgAttempted,fgMade,ftAttempted,ftMade,threeAttempted,threeMade,PostGP,PostGS,PostMinutes,PostPoints,PostoRebounds,PostdRebounds,PostRebounds,PostAssists,PostSteals,PostBlocks,PostTurnovers,PostPF,PostfgAttempted,PostfgMade,PostftAttempted,PostftMade,PostthreeAttempted,PostthreeMade,note,useFirst,firstName,middleName,lastName,nameGiven,fullGivenName,nameSuffix,nameNick,pos,firstseason,lastseason,height_x,weight_x,college,collegeOther,birthDate,birthCity,birthState,birthCountry,highSchool,hsCity,hsState,hsCountry,deathDate,race,tm,player,age,g,mp,per,ts,3par,ftr,orb,drb,trb,ast,stl,blk,tov,usg,column_s,ows,dws,ws,ws_48,column_x,obpm,dbpm,bpm,vorp,ows_48,dws_48,shot,team_mar,team_mp,team_gm,year_3par,team_ts,tm_usg,tm_ts_w_o_plyr,reb_vers,defense,val_shot,offense,mpg_int,raw_spm,min,raw_contrib,tm_sum,tm_adj,bpm_2,stderr,contrib,vorp_2,reb_vers_2,val_shot_2,offense_2,defense_2,mpg,raw_obpm,contrib_2,tm_ortg,tm_sum_2,tm_adj_2,tm_drtg,obpm_2,ostderr,ocontrib,ovorp,dbpm_2,dstderr,dcontrib,dvorp,sum_spm,min_2,mpg_2,rempg,bpm_3,contrib_3,vorp_3,vorp_gm,o_bpm,ocontrib_2,ovorp_2,ovorp_gm,d_bpm,dcontrib_2,dvorp_2,dvorp_gm,production,prod_gm,exp_bpm,truetalentbpm,exp_min,truetalentvorp,truesalary,truetimevorp,adjusted_production,worp,o_worp,d_worp,adjusted_worp,estimated_position,bbref_pos,age_on_feb_1,yrs_experience,height_y,weight_y,rounded_position,rounded_age
nailole01,2001,1,CHH,NBA,79,0,1911,851,103,188,291,94,59,17,96,175,764,369,150,112,2,1,9,0,160,69,10,14,24,6,3,0,7,17,59,27,19,15,1,0,,Lee,Lee,,Nailon,,,,,F,0.0,0.0,80.0,234.0,Texas Christian,Southeastern CC / Butler Co. CC,1975-02-22,South Bend,IN,USA,Clay,South Bend,IN,USA,0000-00-00,B,CHH,Lee Nailon,25,42,469,11.7,0.529,0.006999999999999999,0.316,7.1,15.3,11.2,9.1,1.0,0.8,14.8,17.9,,0.4,0.6,0.9,0.096,,-3.0,-0.8,-3.8,-0.2,0.038,0.057999999999999996,15.3,1.52,19880,82,0.17,0.506,343058,0.506,-0.64,-1.29,-0.06,0.51,-2.02,-3.43,0.11800000000000001,-0.4,4.95,-0.63,-4.1,2.8,-0.5,-0.2,0.0,0.2,-0.9,-0.2,-1.1,-1.9,-0.2,-1.5,4.1,-1.2,3.1,-3.1,1.8,-0.4,-0.2,-0.9,2.0,-0.1,-0.1,-2.2,0.1,11.2,10.2,-4.1,-0.5,-0.2,-0.5,-3.1,-0.4,-0.2,-0.3,-0.9,-0.1,-0.1,-0.1,"($100,000)","($1,100,000)",-3.2,-3.5,0.0,0.0,,0.0,,-0.7,-0.5,-0.2,0.0,3.7,3.0,25.94,0.0,81.0,238.0,4.0,26.0
nailole01,2002,1,NYK,NBA,38,0,405,210,32,38,70,26,6,3,32,46,190,84,51,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Lee,Lee,,Nailon,,,,,F,0.0,0.0,80.0,234.0,Texas Christian,Southeastern CC / Butler Co. CC,1975-02-22,South Bend,IN,USA,Clay,South Bend,IN,USA,0000-00-00,B,CHH,Lee Nailon,26,79,1912,14.4,0.513,0.003,0.196,6.2,11.2,8.7,9.1,1.7,0.6,10.4,22.1,,1.7,1.7,3.5,0.087,,-1.1,-0.8,-2.0,0.0,0.044000000000000004,0.044000000000000004,19.8,0.62,19755,82,0.18100000000000002,0.513,342603,0.513,-1.02,-0.53,-0.11,-0.19,-0.44,-2.17,0.484,-1.05,0.02,0.15,-2.0,2.2,-1.0,0.0,-0.1,0.2,-0.6,0.0,-0.2,-0.7,-0.3,-0.3,1.2,-0.3,0.9,-1.0,1.4,-0.5,0.3,-1.0,1.6,-0.5,-0.3,0.0,0.5,24.2,23.0,-2.0,-1.0,0.0,0.0,-1.0,-0.5,0.3,0.3,-1.0,-0.5,-0.3,-0.3,"$900,000 ","$900,000 ",-0.6,-1.3,0.31,0.2,"$2,000,000 ",0.0,"$1,000,000 ",0.0,0.9,-0.9,0.0,3.5,3.0,26.94,1.0,81.0,238.0,4.0,27.0
nailole01,2003,1,ATL,NBA,27,0,300,142,26,37,63,17,10,7,24,48,138,63,19,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Lee,Lee,,Nailon,,,,,F,0.0,0.0,80.0,234.0,Texas Christian,Southeastern CC / Butler Co. CC,1975-02-22,South Bend,IN,USA,Clay,South Bend,IN,USA,0000-00-00,B,NYK,Lee Nailon,27,38,405,14.3,0.494,0.005,0.268,9.1,11.3,10.1,11.9,0.8,0.5,13.1,27.9,,0.1,0.1,0.3,0.03,,-2.1,-2.8,-5.0,-0.3,0.015,0.015,24.2,-1.75,19855,82,0.182,0.528,343977,0.529,0.77,-1.7,-0.13,-3.02,-2.08,-6.03,0.102,-0.62,-5.21,0.62,-5.4,2.8,-0.6,-0.3,1.0,0.1,-2.2,-0.3,-1.1,-2.4,-0.2,1.0,0.7,0.1,-2.7,-2.3,1.9,-0.2,-0.1,-3.1,2.1,-0.3,-0.3,0.8,0.1,10.7,9.6,-5.4,-0.6,-0.3,-0.8,-2.3,-0.2,-0.1,-0.1,-3.1,-0.3,-0.3,-0.6,"($600,000)","($2,400,000)",-3.8,-4.4,0.0,0.0,,0.0,,-0.9,-0.2,-0.8,0.0,3.5,3.0,27.94,2.0,81.0,238.0,4.0,28.0
nailole01,2003,2,ORL,NBA,8,0,83,29,8,6,14,4,1,0,0,9,27,11,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Lee,Lee,,Nailon,,,,,F,0.0,0.0,80.0,234.0,Texas Christian,Southeastern CC / Butler Co. CC,1975-02-22,South Bend,IN,USA,Clay,South Bend,IN,USA,0000-00-00,B,NYK,Lee Nailon,27,38,405,14.3,0.494,0.005,0.268,9.1,11.3,10.1,11.9,0.8,0.5,13.1,27.9,,0.1,0.1,0.3,0.03,,-2.1,-2.8,-5.0,-0.3,0.015,0.015,24.2,-1.75,19855,82,0.182,0.528,343977,0.529,0.77,-1.7,-0.13,-3.02,-2.08,-6.03,0.102,-0.62,-5.21,0.62,-5.4,2.8,-0.6,-0.3,1.0,0.1,-2.2,-0.3,-1.1,-2.4,-0.2,1.0,0.7,0.1,-2.7,-2.3,1.9,-0.2,-0.1,-3.1,2.1,-0.3,-0.3,0.8,0.1,10.7,9.6,-5.4,-0.6,-0.3,-0.8,-2.3,-0.2,-0.1,-0.1,-3.1,-0.3,-0.3,-0.6,"($600,000)","($2,400,000)",-3.8,-4.4,0.0,0.0,,0.0,,-0.9,-0.2,-0.8,0.0,3.5,3.0,27.94,2.0,81.0,238.0,4.0,28.0
nailole01,2003,3,CLE,NBA,22,0,397,170,30,36,66,17,4,1,21,36,162,73,30,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Lee,Lee,,Nailon,,,,,F,0.0,0.0,80.0,234.0,Texas Christian,Southeastern CC / Butler Co. CC,1975-02-22,South Bend,IN,USA,Clay,South Bend,IN,USA,0000-00-00,B,NYK,Lee Nailon,27,38,405,14.3,0.494,0.005,0.268,9.1,11.3,10.1,11.9,0.8,0.5,13.1,27.9,,0.1,0.1,0.3,0.03,,-2.1,-2.8,-5.0,-0.3,0.015,0.015,24.2,-1.75,19855,82,0.182,0.528,343977,0.529,0.77,-1.7,-0.13,-3.02,-2.08,-6.03,0.102,-0.62,-5.21,0.62,-5.4,2.8,-0.6,-0.3,1.0,0.1,-2.2,-0.3,-1.1,-2.4,-0.2,1.0,0.7,0.1,-2.7,-2.3,1.9,-0.2,-0.1,-3.1,2.1,-0.3,-0.3,0.8,0.1,10.7,9.6,-5.4,-0.6,-0.3,-0.8,-2.3,-0.2,-0.1,-0.1,-3.1,-0.3,-0.3,-0.6,"($600,000)","($2,400,000)",-3.8,-4.4,0.0,0.0,,0.0,,-0.9,-0.2,-0.8,0.0,3.5,3.0,27.94,2.0,81.0,238.0,4.0,28.0
nailole01,2004,1,NOH,NBA,68,0,2017,963,128,170,298,109,36,16,110,190,869,415,165,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Lee,Lee,,Nailon,,,,,F,0.0,0.0,80.0,234.0,Texas Christian,Southeastern CC / Butler Co. CC,1975-02-22,South Bend,IN,USA,Clay,South Bend,IN,USA,0000-00-00,B,CLE,Lee Nailon,28,22,397,12.2,0.485,0.019,0.185,8.4,10.0,9.2,7.8,0.5,0.2,10.7,22.1,,0.2,0.1,0.3,0.04,,-1.9,-3.3,-5.2,-0.3,0.026000000000000002,0.013999999999999999,19.7,-3.43,19855,82,0.187,0.498,342334,0.498,-0.97,-2.31,-0.16,-0.33,-1.38,-5.0,0.1,-0.5,-1.25,-0.57,-5.6,2.9,-0.6,-0.4,0.4,0.2,-1.0,-0.4,-0.7,-1.5,-0.1,-1.6,0.1,-0.4,-1.8,-1.9,1.9,-0.2,0.0,-3.7,2.1,-0.4,-0.3,1.8,0.1,18.0,15.3,-5.6,-0.6,-0.4,-1.3,-1.9,-0.2,0.0,-0.1,-3.7,-0.4,-0.3,-1.3,"($600,000)","($5,100,000)",-2.8,-3.9,0.0,0.0,,0.0,,-1.0,-0.1,-0.9,0.0,3.6,3.0,28.94,3.0,81.0,238.0,4.0,29.0
nailole01,2004,1,NOH,NBA,68,0,2017,963,128,170,298,109,36,16,110,190,869,415,165,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Lee,Lee,,Nailon,,,,,F,0.0,0.0,80.0,234.0,Texas Christian,Southeastern CC / Butler Co. CC,1975-02-22,South Bend,IN,USA,Clay,South Bend,IN,USA,0000-00-00,B,ATL,Lee Nailon,28,27,300,14.3,0.485,0.0,0.138,9.9,13.8,11.9,11.3,1.8,1.7,14.1,25.8,,0.0,0.2,0.2,0.033,,-2.3,-1.9,-4.2,-0.2,0.001,0.033,22.2,-5.49,19905,82,0.187,0.514,336660,0.515,0.9,0.12,-0.14,-2.51,-2.07,-3.57,0.075,-0.27,-2.24,-0.87,-4.4,3.0,-0.3,-0.2,1.0,0.1,-2.2,0.0,-1.1,-2.1,-0.2,-1.7,-0.4,-0.3,-3.8,-2.4,2.0,-0.2,-0.1,-2.0,2.2,-0.2,-0.1,-0.4,0.1,11.1,9.7,-4.4,-0.3,-0.2,-0.6,-2.4,-0.2,-0.1,-0.2,-2.0,-0.2,-0.1,-0.4,"$200,000 ","($1,600,000)",-4.3,-4.3,0.0,0.0,,0.0,,-0.5,-0.2,-0.3,0.0,3.7,4.0,28.94,3.0,81.0,238.0,4.0,29.0
nailole01,2004,1,NOH,NBA,68,0,2017,963,128,170,298,109,36,16,110,190,869,415,165,133,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Lee,Lee,,Nailon,,,,,F,0.0,0.0,80.0,234.0,Texas Christian,Southeastern CC / Butler Co. CC,1975-02-22,South Bend,IN,USA,Clay,South Bend,IN,USA,0000-00-00,B,ORL,Lee Nailon,28,8,83,13.5,0.46799999999999997,0.0,0.33299999999999996,10.7,8.4,9.6,8.0,0.6,0.0,0.0,16.9,,0.2,0.0,0.2,0.08800000000000001,,-0.5,-4.2,-4.7,-0.1,0.102,-0.013999999999999999,16.9,-8.02,19830,82,0.187,0.504,345985,0.504,-0.24,-2.29,-0.21,1.53,-2.41,-3.42,0.021,-0.07,-3.03,-1.32,-4.7,4.3,-0.1,-0.1,1.1,0.1,0.3,-0.3,-1.3,0.0,0.0,0.1,1.7,-0.3,-8.1,-0.3,2.9,0.0,0.0,-4.4,3.2,-0.1,-0.1,4.1,0.0,10.4,6.9,-4.7,-0.1,-0.1,-0.6,-0.3,0.0,0.0,0.3,-4.4,-0.1,-0.1,-0.9,"$700,000 ","($1,700,000)",-5.2,-5.1,0.0,0.0,,0.0,,-0.2,0.1,-0.2,0.0,3.6,3.0,28.94,3.0,81.0,238.0,4.0,29.0
nailole01,2005,1,PHI,NBA,22,0,237,93,23,19,42,7,8,4,10,32,80,40,15,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Lee,Lee,,Nailon,,,,,F,0.0,0.0,80.0,234.0,Texas Christian,Southeastern CC / Butler Co. CC,1975-02-22,South Bend,IN,USA,Clay,South Bend,IN,USA,0000-00-00,B,NOH,Lee Nailon,29,68,2017,14.5,0.511,0.002,0.19,7.2,10.4,8.7,11.3,1.0,0.6,10.5,24.2,,1.3,0.9,2.2,0.053,,-1.1,-1.4,-2.6,-0.3,0.031,0.022000000000000002,21.7,-7.32,19930,82,0.196,0.493,341919,0.49,0.1,-1.3,-0.04,-0.17,0.22,-1.14,0.506,-0.58,-2.0,-1.36,-2.5,2.2,-1.3,-0.3,0.5,0.2,0.1,-0.2,0.1,0.8,0.4,-5.9,1.2,-1.6,-1.4,-0.9,1.4,-0.4,0.4,-1.6,1.6,-0.8,-0.7,0.7,0.5,29.7,28.0,-2.5,-1.3,-0.3,-0.3,-0.9,-0.4,0.4,0.5,-1.6,-0.8,-0.7,-0.8,"($200,000)","($400,000)",-0.7,-1.6,0.27,0.1,"$1,500,000 ",-0.1,"$400,000 ",-0.7,1.1,-1.8,-0.4,3.4,3.0,29.94,4.0,81.0,238.0,3.0,30.0
najered01,2001,1,DAL,NBA,62,0,1357,400,149,193,342,38,56,30,40,156,300,150,148,100,2,0,8,0,122,37,3,10,13,1,3,0,2,22,23,16,8,5,0,0,,Eduardo,Eduardo,Alonso,Najera,,,,,F,0.0,0.0,80.0,234.0,Oklahoma,,1976-07-11,"Meoqui, Chihuahua",,MEX,Cornerstone Christian Academy,San Antonio,TX,USA,0000-00-00,W,DAL,Eduardo Najera,24,40,431,14.0,0.522,0.027000000000000003,0.297,10.9,13.6,12.3,9.7,1.6,1.3,11.9,15.0,,0.6,0.4,1.1,0.12,,-0.1,0.3,0.3,0.2,0.071,0.049,13.2,4.99,19805,82,0.17,0.544,344101,0.544,0.67,-0.27,-0.14,0.51,-2.07,-1.15,0.109,-0.13,-0.5,1.3,0.1,2.8,0.0,0.2,1.2,0.2,-1.2,0.0,-1.1,-0.9,-0.1,4.3,1.5,0.7,0.7,-0.2,1.9,0.0,0.2,0.3,2.1,0.0,0.1,-0.5,0.1,10.8,9.8,0.1,0.0,0.2,0.5,-0.2,0.0,0.2,0.3,0.3,0.0,0.1,0.1,"$2,000,000 ","$3,100,000 ",-2.8,-1.6,0.27,0.1,"$1,500,000 ",0.6,"$3,600,000 ",0.6,0.4,0.2,1.6,3.6,4.0,24.56,0.0,80.0,240.0,4.0,25.0
najered01,2002,1,DAL,NBA,48,0,1102,320,90,133,223,47,40,22,23,129,231,129,91,62,1,0,19,0,394,116,36,38,74,15,14,4,16,53,86,39,48,38,0,0,,Eduardo,Eduardo,Alonso,Najera,,,,,F,0.0,0.0,80.0,234.0,Oklahoma,,1976-07-11,"Meoqui, Chihuahua",,MEX,Cornerstone Christian Academy,San Antonio,TX,USA,0000-00-00,W,DAL,Eduardo Najera,25,62,1357,14.8,0.5479999999999999,0.006999999999999999,0.493,12.4,15.6,14.0,4.0,2.1,1.6,9.9,13.5,,2.8,1.2,4.0,0.142,,0.6,0.6,1.2,1.1,0.099,0.043,12.2,4.78,19880,82,0.18100000000000002,0.5529999999999999,352811,0.5529999999999999,-1.97,0.5,-0.21,2.04,-0.74,-0.16,0.341,-0.06,-0.81,1.31,1.1,2.3,0.4,1.1,0.4,0.1,-0.9,0.1,-0.4,-0.6,-0.2,7.6,3.5,1.1,-2.8,0.5,1.5,0.2,0.8,0.6,1.7,0.2,0.3,-0.1,0.3,21.9,20.6,1.1,0.4,1.1,1.4,0.5,0.2,0.8,1.0,0.6,0.2,0.3,0.4,"$5,900,000 ","$7,500,000 ",-0.5,0.3,0.55,1.3,"$6,800,000 ",1.7,"$8,900,000 ",2.9,2.0,0.9,4.7,3.9,4.0,25.56,1.0,80.0,240.0,4.0,26.0
najered01,2003,1,DAL,NBA,58,0,720,176,67,89,156,25,35,19,29,90,162,72,46,30,4,2,5,0,57,12,10,7,17,3,3,2,2,12,11,5,2,2,0,0,,Eduardo,Eduardo,Alonso,Najera,,,,,F,0.0,0.0,80.0,234.0,Oklahoma,,1976-07-11,"Meoqui, Chihuahua",,MEX,Cornerstone Christian Academy,San Antonio,TX,USA,0000-00-00,W,DAL,Eduardo Najera,26,48,1103,14.8,0.59,0.004,0.39399999999999996,9.0,13.3,11.1,6.2,1.9,1.5,7.8,12.1,,2.7,1.3,4.0,0.175,,1.1,1.5,2.5,1.3,0.11800000000000001,0.057,11.2,8.67,19780,82,0.182,0.5429999999999999,352879,0.542,-1.48,0.21,-0.06,3.03,-0.66,1.11,0.27899999999999997,0.31,2.7,1.54,2.6,2.4,0.7,1.3,0.1,0.3,0.2,0.1,-0.3,0.4,0.1,7.1,4.9,0.7,1.5,1.1,1.6,0.3,0.8,1.6,1.7,0.4,0.5,-0.5,0.3,23.0,21.2,2.6,0.7,1.3,2.2,1.1,0.3,0.8,1.3,1.6,0.4,0.5,0.9,"$6,800,000 ","$10,900,000 ",0.2,1.4,0.7,2.4,"$11,600,000 ",3.3,"$15,600,000 ",3.5,2.1,1.4,8.8,3.6,3.0,26.56,2.0,80.0,240.0,4.0,27.0
najered01,2004,1,GSW,NBA,42,0,610,175,53,65,118,37,18,10,32,71,172,70,45,29,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,Eduardo,Eduardo,Alonso,Najera,,,,,F,0.0,0.0,80.0,234.0,Oklahoma,,1976-07-11,"Meoqui, Chihuahua",,MEX,Cornerstone Christian Academy,San Antonio,TX,USA,0000-00-00,W,DAL,Eduardo Najera,27,58,720,11.5,0.483,0.025,0.284,9.9,13.8,11.8,4.7,2.5,2.0,13.7,12.8,,0.6,0.5,1.1,0.07400000000000001,,-0.9,0.4,-0.5,0.3,0.04,0.034,11.0,5.37,19805,82,0.187,0.536,352175,0.537,-2.11,1.16,-0.29,1.12,-1.83,-1.67,0.182,-0.3,1.85,0.92,-0.8,2.5,-0.1,0.2,0.1,0.1,-2.0,0.2,-1.0,-2.6,-0.5,9.6,4.9,1.3,-4.2,-1.3,1.7,-0.2,0.1,0.5,1.9,0.1,0.1,-1.8,0.2,12.4,11.6,-0.8,-0.1,0.2,0.3,-1.3,-0.2,0.1,0.1,0.5,0.1,0.1,0.2,"$2,000,000 ","$2,500,000 ",-2.3,-1.6,0.27,0.1,"$1,500,000 ",0.3,"$2,600,000 ",0.6,0.2,0.4,0.9,3.7,3.0,27.56,3.0,80.0,240.0,4.0,28.0
najered01,2004,2,DEN,NBA,26,0,575,179,49,76,125,28,23,14,29,77,150,75,46,29,6,0,2,0,13,0,1,1,2,1,0,0,1,1,2,0,0,0,0,0,,Eduardo,Eduardo,Alonso,Najera,,,,,F,0.0,0.0,80.0,234.0,Oklahoma,,1976-07-11,"Meoqui, Chihuahua",,MEX,Cornerstone Christian Academy,San Antonio,TX,USA,0000-00-00,W,DAL,Eduardo Najera,27,58,720,11.5,0.483,0.025,0.284,9.9,13.8,11.8,4.7,2.5,2.0,13.7,12.8,,0.6,0.5,1.1,0.07400000000000001,,-0.9,0.4,-0.5,0.3,0.04,0.034,11.0,5.37,19805,82,0.187,0.536,352175,0.537,-2.11,1.16,-0.29,1.12,-1.83,-1.67,0.182,-0.3,1.85,0.92,-0.8,2.5,-0.1,0.2,0.1,0.1,-2.0,0.2,-1.0,-2.6,-0.5,9.6,4.9,1.3,-4.2,-1.3,1.7,-0.2,0.1,0.5,1.9,0.1,0.1,-1.8,0.2,12.4,11.6,-0.8,-0.1,0.2,0.3,-1.3,-0.2,0.1,0.1,0.5,0.1,0.1,0.2,"$2,000,000 ","$2,500,000 ",-2.3,-1.6,0.27,0.1,"$1,500,000 ",0.3,"$2,600,000 ",0.6,0.2,0.4,0.9,3.7,3.0,27.56,3.0,80.0,240.0,4.0,28.0
najered01,2005,1,DEN,NBA,64,0,1449,347,128,197,325,52,53,34,54,165,301,127,114,89,12,4,4,0,89,8,4,11,15,2,3,0,4,13,14,3,4,2,0,0,,Eduardo,Eduardo,Alonso,Najera,,,,,F,0.0,0.0,80.0,234.0,Oklahoma,,1976-07-11,"Meoqui, Chihuahua",,MEX,Cornerstone Christian Academy,San Antonio,TX,USA,0000-00-00,W,GSW,Eduardo Najera,28,42,610,9.9,0.456,0.087,0.262,9.0,12.1,10.5,9.4,1.5,1.2,14.3,16.2,,0.0,0.5,0.4,0.034,,-3.2,0.1,-3.2,-0.2,-0.003,0.037000000000000005,13.9,-2.01,19905,82,0.196,0.512,348781,0.514,0.08,-0.35,-0.2,-0.81,-1.6,-2.68,0.153,-0.41,1.83,-0.85,-3.5,2.6,-0.5,-0.2,0.7,0.1,-2.3,0.0,-0.8,-2.3,-0.4,-1.7,3.9,-1.2,-0.4,-3.5,1.7,-0.5,-0.3,0.0,1.9,0.0,0.0,-3.5,0.2,14.5,13.3,-3.5,-0.5,-0.2,-0.5,-3.5,-0.5,-0.3,-0.5,0.0,0.0,0.0,0.1,"($100,000)","($1,100,000)",-3.0,-3.2,0.04,0.0,"$800,000 ",-0.1,"$700,000 ",-0.6,-0.7,0.1,-0.2,3.5,4.0,28.56,4.0,80.0,240.0,3.0,29.0
najered01,2005,1,DEN,NBA,64,0,1449,347,128,197,325,52,53,34,54,165,301,127,114,89,12,4,4,0,89,8,4,11,15,2,3,0,4,13,14,3,4,2,0,0,,Eduardo,Eduardo,Alonso,Najera,,,,,F,0.0,0.0,80.0,234.0,Oklahoma,,1976-07-11,"Meoqui, Chihuahua",,MEX,Cornerstone Christian Academy,San Antonio,TX,USA,0000-00-00,W,DEN,Eduardo Najera,28,26,575,12.5,0.526,0.04,0.307,9.9,15.1,12.5,7.6,2.1,1.8,14.6,15.5,,0.4,0.8,1.2,0.099,,-1.3,1.4,0.1,0.3,0.033,0.066,13.2,2.15,19755,82,0.196,0.535,340466,0.535,-0.41,0.72,-0.15,0.39,-0.87,-0.17,0.146,-0.02,2.01,0.11,-0.1,2.6,0.0,0.3,0.5,0.2,-1.6,0.1,-0.5,-1.2,-0.2,-0.4,0.5,-0.2,2.5,-1.4,1.8,-0.2,0.0,1.3,2.0,0.2,0.2,-2.7,0.1,22.1,19.2,-0.1,0.0,0.3,0.9,-1.4,-0.2,0.0,0.1,1.3,0.2,0.2,0.8,"$2,300,000 ","$5,100,000 ",-1.2,-0.7,0.4,0.5,"$3,400,000 ",0.8,"$4,600,000 ",0.8,0.1,0.6,2.1,3.7,4.0,28.56,4.0,80.0,240.0,4.0,29.0
nashst01,2000,1,DAL,NBA,70,0,2387,1092,46,177,223,509,72,5,205,158,792,386,258,231,219,89,10,0,370,136,6,26,32,64,6,1,25,19,108,45,34,30,39,16,,Steve,Stephen,John,Nash,,,,Steve,G,0.0,0.0,75.0,195.0,Santa Clara,,1974-02-07,Johannesburg,,SAF,St. Michael's,Victoria,BC,CAN,0000-00-00,W,DAL,Steve Nash,25,56,1532,13.5,0.601,0.41,0.23399999999999999,2.4,6.1,4.2,25.5,1.2,0.1,20.3,14.5,,2.8,0.2,3.0,0.094,,1.2,-2.5,-1.4,0.3,0.08800000000000001,0.006,11.6,-0.22,19730,82,0.16699999999999998,0.532,344935,0.528,0.33,-1.38,0.44,-0.44,-0.05,-1.54,0.38799999999999996,-0.6,-0.63,0.07,-1.5,2.2,-0.6,0.2,0.0,0.6,0.6,-0.1,0.0,1.1,0.4,2.8,2.4,0.2,-3.0,1.3,1.5,0.5,1.2,-2.8,1.7,-1.1,-1.0,4.1,0.4,27.4,25.5,-1.5,-0.6,0.2,0.3,1.3,0.5,1.2,1.7,-2.8,-1.1,-1.0,-1.4,"$1,900,000 ","$2,400,000 ",-0.2,-0.8,0.39,0.5,"$3,100,000 ",0.2,"$1,900,000 ",0.6,3.2,-2.6,0.6,1.0,1.0,25.98,3.0,75.0,195.0,1.0,26.0
nashst01,2001,1,DAL,NBA,82,0,2838,1466,50,204,254,634,53,4,229,164,1088,525,293,260,343,156,8,0,323,156,7,25,32,70,4,0,30,20,118,51,35,34,45,20,,Steve,Stephen,John,Nash,,,,Steve,G,0.0,0.0,75.0,195.0,Santa Clara,,1974-02-07,Johannesburg,,SAF,St. Michael's,Victoria,BC,CAN,0000-00-00,W,DAL,Steve Nash,26,70,2387,19.6,0.603,0.27699999999999997,0.326,2.2,8.1,5.2,34.6,1.6,0.1,18.5,21.1,,6.8,1.6,8.4,0.16899999999999998,,3.9,-1.7,2.2,2.5,0.13699999999999998,0.032,17.2,4.99,19805,82,0.17,0.544,344101,0.536,2.27,-0.91,0.54,-1.16,0.71,0.91,0.603,0.55,-0.5,1.3,2.2,2.1,1.3,2.5,0.5,0.6,1.8,0.0,0.4,3.4,2.0,4.3,1.5,0.7,0.7,4.1,1.4,2.5,3.5,-1.9,1.6,-1.1,-1.0,6.0,0.6,34.1,32.3,2.2,1.3,2.5,3.0,4.1,2.5,3.5,4.1,-1.9,-1.1,-1.0,-1.1,"$12,300,000 ","$14,200,000 ",2.0,2.1,0.73,3.0,"$14,200,000 ",3.1,"$14,500,000 ",6.9,9.5,-2.6,8.2,1.0,1.0,26.98,4.0,75.0,195.0,1.0,27.0
nashst01,2002,1,DAL,NBA,82,0,2711,1455,63,171,234,598,85,6,192,134,1114,518,339,308,269,111,20,0,729,322,15,55,70,145,17,1,51,46,257,115,63,55,76,37,,Steve,Stephen,John,Nash,,,,Steve,G,0.0,0.0,75.0,195.0,Santa Clara,,1974-02-07,Johannesburg,,SAF,St. Michael's,Victoria,BC,CAN,0000-00-00,W,DAL,Steve Nash,27,82,2837,20.7,0.602,0.315,0.26899999999999996,2.0,7.9,5.0,36.1,1.0,0.1,15.8,23.0,,9.5,0.3,9.9,0.16699999999999998,,5.2,-2.9,2.3,3.1,0.161,0.006,19.4,4.78,19880,82,0.18100000000000002,0.5529999999999999,352811,0.5429999999999999,2.27,-1.67,0.56,-0.42,0.79,0.97,0.7140000000000001,0.69,-0.81,1.31,2.3,2.1,1.6,3.1,0.5,0.6,2.9,-0.2,0.4,4.3,3.0,7.6,3.5,1.1,-2.8,5.4,1.4,3.8,5.1,-3.1,1.5,-2.2,-2.0,8.5,0.7,34.6,33.0,2.3,1.6,3.1,3.1,5.4,3.8,5.1,5.1,-3.1,-2.2,-2.0,-2.0,"$14,900,000 ","$14,900,000 ",2.1,2.2,0.73,3.0,"$14,900,000 ",3.1,"$15,100,000 ",8.2,13.6,-5.4,8.4,1.0,1.0,27.98,5.0,75.0,195.0,1.0,28.0
